,doc_id,sentence,word_number
53347,T990503.6,7526,18
53348,T990503.6,7527,1
53349,T990503.60,8080,1
53350,T990503.60,8081,27
53351,T990503.60,8082,9
53352,T990503.60,8083,16
53353,T990503.65,8084,2
53354,T990503.65,8085,15
53355,T990503.65,8086,21
53356,T990503.65,8087,29
53357,T990503.65,8088,27
53358,T990503.65,8089,24
53359,T990503.65,8090,9
53360,T990503.65,8091,10
53361,T990503.65,8092,11
53362,T990503.65,8093,18
53363,T990503.65,8094,26
53364,T990503.65,8095,13
53365,T990503.65,8096,22
53366,T990503.65,8097,14
53367,T990503.65,8098,19
53368,T990503.65,8099,18
53369,T990503.65,8100,28
53370,T990503.65,8101,26
53371,T990503.65,8102,25
53372,T990503.65,8103,26
53373,T990503.65,8104,14
53374,T990503.65,8105,13
53375,T990503.65,8106,25
53376,T990503.65,8107,20
53377,T990503.65,8108,18
53378,T990503.65,8109,12
53379,T990503.65,8110,20
53380,T990503.65,8111,9
53381,T990503.65,8112,2
53382,T990503.67,8113,2
53383,T990503.67,8114,8
53384,T990503.67,8115,4
53385,T990503.67,8116,24
53386,T990503.67,8117,18
53387,T990503.67,8118,8
53388,T990503.67,8119,11
53389,T990503.67,8120,20
53390,T990503.67,8121,32
53391,T990503.67,8122,15
53392,T990503.67,8123,10
53393,T990503.67,8124,15
53394,T990503.67,8125,24
53395,T990503.67,8126,18
53396,T990503.67,8127,30
53397,T990503.67,8128,15
53398,T990503.67,8129,25
53399,T990503.67,8130,12
53400,T990503.67,8131,14
53401,T990503.67,8132,13
53402,T990503.68,8133,5
53403,T990503.68,8134,25
53404,T990503.68,8135,6
53405,T990503.68,8136,4
53406,T990503.68,8137,19
53407,T990503.68,8138,29
53408,T990503.68,8139,9
53409,T990503.68,8140,7
53410,T990503.68,8141,29
53411,T990503.68,8142,29
53412,T990503.68,8143,14
53413,T990503.68,8144,33
53414,T990503.68,8145,9
53415,T990503.68,8146,18
53416,T990503.68,8147,11
53417,T990503.68,8148,11
53418,T990503.68,8149,25
53419,T990503.68,8150,10
53420,T990503.68,8151,14
53421,T990503.68,8152,7
53422,T990503.68,8153,4
53423,T990503.68,8154,18
53424,T990503.68,8155,14
53425,T990503.68,8156,15
53426,T990503.68,8157,9
53427,T990503.68,8158,5
53428,T990503.68,8159,13
53429,T990503.68,8160,25
53430,T990503.68,8161,35
53431,T990503.68,8162,16
53432,T990503.68,8163,14
53433,T990503.68,8164,12
53434,T990503.68,8165,6
53435,T990503.68,8166,11
53436,T990503.68,8167,17
53437,T990503.68,8168,11
53438,T990503.68,8169,11
53439,T990503.68,8170,35
53440,T990503.68,8171,14
53441,T990503.68,8172,9
53442,T990503.68,8173,32
53443,T990503.68,8174,14
53444,T990503.68,8175,23
53445,T990503.68,8176,13
53446,T990503.68,8177,18
53447,T990503.68,8178,11
53448,T990503.68,8179,8
53449,T990503.68,8180,28
53450,T990503.68,8181,10
53451,T990503.68,8182,16
53452,T990503.68,8183,10
53453,T990503.68,8184,16
53454,T990503.68,8185,22
53455,T990503.69,8186,4
53456,T990503.69,8187,16
53457,T990503.69,8188,16
53458,T990503.69,8189,20
53459,T990503.69,8190,12
53460,T990503.69,8191,25
53461,T990503.69,8192,18
53462,T990503.7,7528,5
53463,T990503.7,7529,2
53464,T990503.7,7530,17
53465,T990503.7,7531,12
53466,T990503.7,7532,20
53467,T990503.7,7533,1
53468,T990503.70,8193,5
53469,T990503.70,8194,24
53470,T990503.70,8195,15
53471,T990503.70,8196,13
53472,T990503.71,8197,4
53473,T990503.71,8198,24
53474,T990503.71,8199,20
53475,T990503.72,8200,3
53476,T990503.72,8201,17
53477,T990503.72,8202,13
53478,T990503.72,8203,21
53479,T990503.72,8204,8
53480,T990503.72,8205,21
53481,T990503.72,8206,17
53482,T990503.73,8207,4
53483,T990503.73,8208,18
53484,T990503.73,8209,31
53485,T990503.73,8210,24
53486,T990503.73,8211,24
53487,T990503.73,8212,14
53488,T990503.75,8213,3
53489,T990503.75,8214,6
53490,T990503.75,8215,9
53491,T990503.75,8216,29
53492,T990503.75,8217,16
53493,T990503.75,8218,33
53494,T990503.75,8219,7
53495,T990503.75,8220,6
53496,T990503.75,8221,2
53497,T990503.75,8222,10
53498,T990503.75,8223,9
53499,T990503.75,8224,7
53500,T990503.75,8225,5
53501,T990503.75,8226,6
53502,T990503.75,8227,28
53503,T990503.75,8228,17
53504,T990503.75,8229,3
53505,T990503.75,8230,2
53506,T990503.75,8231,2
53507,T990503.75,8232,8
53508,T990503.75,8233,17
53509,T990503.75,8234,18
53510,T990503.75,8235,19
53511,T990503.75,8236,12
53512,T990503.75,8237,9
53513,T990503.75,8238,5
53514,T990503.75,8239,29
53515,T990503.75,8240,11
53516,T990503.75,8241,14
53517,T990503.75,8242,14
53518,T990503.75,8243,37
53519,T990503.75,8244,20
53520,T990503.75,8245,6
53521,T990503.75,8246,15
53522,T990503.75,8247,19
53523,T990503.75,8248,11
53524,T990503.75,8249,18
53525,T990503.75,8250,16
53526,T990503.75,8251,17
53527,T990503.75,8252,23
53528,T990503.75,8253,18
53529,T990503.75,8254,19
53530,T990503.75,8255,22
53531,T990503.75,8256,26
53532,T990503.75,8257,13
53533,T990503.75,8258,20
53534,T990503.75,8259,18
53535,T990503.75,8260,8
53536,T990503.75,8261,2
53537,T990503.76,8262,5
53538,T990503.76,8263,9
53539,T990503.76,8264,27
53540,T990503.76,8265,4
53541,T990503.76,8266,6
53542,T990503.76,8267,30
53543,T990503.76,8268,12
53544,T990503.76,8269,19
53545,T990503.76,8270,14
53546,T990503.76,8271,29
53547,T990503.76,8272,24
53548,T990503.76,8273,26
53549,T990503.76,8274,9
53550,T990503.76,8275,25
53551,T990503.76,8276,22
53552,T990503.76,8277,17
53553,T990503.76,8278,10
53554,T990503.76,8279,21
53555,T990503.76,8280,32
53556,T990503.76,8281,25
53557,T990503.76,8282,38
53558,T990503.76,8283,11
53559,T990503.76,8284,39
53560,T990503.76,8285,19
53561,T990503.76,8286,22
53562,T990503.76,8287,14
53563,T990503.76,8288,24
53564,T990503.76,8289,36
53565,T990503.76,8290,18
53566,T990503.76,8291,14
53567,T990503.76,8292,5
53568,T990503.76,8293,19
53569,T990503.76,8294,12
53570,T990503.76,8295,28
53571,T990503.76,8296,17
53572,T990503.76,8297,25
53573,T990503.76,8298,28
53574,T990503.76,8299,20
53575,T990503.77,8300,7
53576,T990503.77,8301,13
53577,T990503.77,8302,60
53578,T990503.77,8303,10
53579,T990503.77,8304,33
53580,T990503.77,8305,21
53581,T990503.77,8306,18
53582,T990503.77,8307,19
53583,T990503.77,8308,30
53584,T990503.77,8309,22
53585,T990503.77,8310,21
53586,T990503.77,8311,26
53587,T990503.77,8312,17
53588,T990503.77,8313,38
53589,T990503.77,8314,50
53590,T990503.77,8315,11
53591,T990503.77,8316,6
53592,T990503.77,8317,8
53593,T990503.77,8318,17
53594,T990503.77,8319,16
53595,T990503.77,8320,19
53596,T990503.77,8321,14
53597,T990503.77,8322,2
53598,T990503.78,8323,5
53599,T990503.78,8324,28
53600,T990503.78,8325,22
53601,T990503.78,8326,12
53602,T990503.79,8327,4
53603,T990503.79,8328,19
53604,T990503.79,8329,18
53605,T990503.79,8330,16
53606,T990503.79,8331,14
53607,T990503.79,8332,24
53608,T990503.8,7534,4
53609,T990503.8,7535,9
53610,T990503.8,7536,11
53611,T990503.8,7537,13
53612,T990503.8,7538,13
53613,T990503.8,7539,1
53614,T990503.80,8333,5
53615,T990503.80,8334,38
53616,T990503.80,8335,34
53617,T990503.80,8336,17
53618,T990503.80,8337,17
53619,T990503.81,8338,3
53620,T990503.81,8339,33
53621,T990503.81,8340,21
53622,T990503.82,8341,4
53623,T990503.82,8342,38
53624,T990503.82,8343,24
53625,T990503.82,8344,9
53626,T990503.82,8345,17
53627,T990503.83,8346,4
53628,T990503.83,8347,9
53629,T990503.83,8348,6
53630,T990503.83,8349,4
53631,T990503.83,8350,18
53632,T990503.83,8351,14
53633,T990503.83,8352,13
53634,T990503.83,8353,16
53635,T990503.83,8354,16
53636,T990503.83,8355,9
53637,T990503.83,8356,26
53638,T990503.83,8357,19
53639,T990503.83,8358,13
53640,T990503.83,8359,20
53641,T990503.83,8360,12
53642,T990503.83,8361,33
53643,T990503.83,8362,19
53644,T990503.83,8363,13
53645,T990503.83,8364,36
53646,T990503.83,8365,20
53647,T990503.83,8366,18
53648,T990503.83,8367,15
53649,T990503.83,8368,20
53650,T990503.83,8369,15
53651,T990503.83,8370,17
53652,T990503.83,8371,34
53653,T990503.83,8372,16
53654,T990503.83,8373,48
53655,T990503.83,8374,17
53656,T990503.83,8375,19
53657,T990503.83,8376,31
53658,T990503.83,8377,27
53659,T990503.83,8378,28
53660,T990503.83,8379,30
53661,T990503.83,8380,18
53662,T990503.83,8381,17
53663,T990503.84,8382,4
53664,T990503.84,8383,6
53665,T990503.84,8384,26
53666,T990503.84,8385,23
53667,T990503.84,8386,11
53668,T990503.84,8387,17
53669,T990503.84,8388,9
53670,T990503.84,8389,30
53671,T990503.84,8390,22
53672,T990503.85,8391,6
53673,T990503.85,8392,3
53674,T990503.85,8393,24
53675,T990503.85,8394,18
53676,T990503.85,8395,13
53677,T990503.85,8396,21
53678,T990503.85,8397,15
53679,T990503.85,8398,10
53680,T990503.85,8399,14
53681,T990503.87,8400,5
53682,T990503.87,8401,11
53683,T990503.87,8402,10
53684,T990503.87,8403,17
53685,T990503.87,8404,26
53686,T990503.87,8405,15
53687,T990503.87,8406,14
53688,T990503.87,8407,10
53689,T990503.87,8408,23
53690,T990503.87,8409,13
53691,T990503.87,8410,10
53692,T990503.87,8411,14
53693,T990503.87,8412,28
53694,T990503.87,8413,16
53695,T990503.87,8414,12
53696,T990503.87,8415,21
53697,T990503.87,8416,11
53698,T990503.87,8417,24
53699,T990503.87,8418,9
53700,T990503.87,8419,15
53701,T990503.87,8420,21
53702,T990503.87,8421,20
53703,T990503.87,8422,13
53704,T990503.87,8423,26
53705,T990503.87,8424,20
53706,T990503.87,8425,16
53707,T990503.87,8426,2
53708,T990503.88,8427,6
53709,T990503.88,8428,2
53710,T990503.88,8429,20
53711,T990503.88,8430,36
53712,T990503.88,8431,12
53713,T990503.88,8432,23
53714,T990503.88,8433,20
53715,T990503.88,8434,13
53716,T990503.88,8435,18
53717,T990503.88,8436,18
53718,T990503.88,8437,21
53719,T990503.88,8438,9
53720,T990503.88,8439,8
53721,T990503.88,8440,29
53722,T990503.88,8441,17
53723,T990503.88,8442,9
53724,T990503.88,8443,18
53725,T990503.88,8444,21
53726,T990503.88,8445,24
53727,T990503.88,8446,18
53728,T990503.88,8447,27
53729,T990503.88,8448,27
53730,T990503.88,8449,30
53731,T990503.88,8450,1
53732,T990503.89,8451,7
53733,T990503.89,8452,3
53734,T990503.89,8453,14
53735,T990503.89,8454,25
53736,T990503.89,8455,25
53737,T990503.89,8456,20
53738,T990503.89,8457,21
53739,T990503.89,8458,9
53740,T990503.90,8459,1
53741,T990503.90,8460,16
53742,T990503.90,8461,31
53743,T990503.90,8462,15
53744,T990503.91,8463,2
53745,T990503.91,8464,1
53746,T990503.91,8465,2
53747,T990503.91,8466,7
53748,T990503.91,8467,5
53749,T990503.91,8468,34
53750,T990503.91,8469,20
53751,T990503.91,8470,38
53752,T990503.91,8471,13
53753,T990503.91,8472,27
53754,T990503.91,8473,18
53755,T990503.91,8474,18
53756,T990503.91,8475,36
53757,T990503.91,8476,12
53758,T990503.91,8477,27
53759,T990503.91,8478,43
53760,T990503.91,8479,2
53761,T990503.91,8480,3
53762,T990503.91,8481,6
53763,T990503.91,8482,4
53764,T990503.91,8483,8
53765,T990503.91,8484,27
53766,T990503.91,8485,26
53767,T990503.91,8486,20
53768,T990503.91,8487,13
53769,T990503.91,8488,34
53770,T990503.91,8489,13
53771,T990503.91,8490,17
53772,T990503.91,8491,46
53773,T990503.91,8492,6
53774,T990503.91,8493,18
53775,T990503.91,8494,17
53776,T990503.91,8495,23
53777,T990503.91,8496,26
53778,T990503.91,8497,23
53779,T990503.91,8498,36
53780,T990503.91,8499,12
53781,T990503.91,8500,7
53782,T990503.91,8501,2
53783,T990503.91,8502,9
53784,T990503.91,8503,21
53785,T990503.91,8504,11
53786,T990503.91,8505,20
53787,T990503.91,8506,14
53788,T990503.91,8507,14
53789,T990503.91,8508,15
53790,T990503.91,8509,28
53791,T990503.91,8510,21
53792,T990503.91,8511,13
53793,T990503.91,8512,19
53794,T990503.91,8513,36
53795,T990503.91,8514,2
53796,T990503.91,8515,5
53797,T990503.91,8516,24
53798,T990503.91,8517,8
53799,T990503.91,8518,27
53800,T990503.91,8519,16
53801,T990503.91,8520,15
53802,T990503.91,8521,38
53803,T990503.91,8522,25
53804,T990503.91,8523,50
53805,T990503.91,8524,23
53806,T990503.91,8525,12
53807,T990503.91,8526,19
53808,T990503.91,8527,54
53809,T990503.91,8528,21
53810,T990503.91,8529,1
53811,T990503.91,8530,6
53812,T990503.91,8531,19
53813,T990503.91,8532,24
53814,T990503.91,8533,44
53815,T990503.91,8534,36
53816,T990503.91,8535,9
53817,T990503.91,8536,40
53818,T990503.91,8537,28
53819,T990503.91,8538,41
53820,T990503.91,8539,60
53821,T990503.91,8540,18
53822,T990503.92,8541,5
53823,T990503.92,8542,5
53824,T990503.92,8543,7
53825,T990503.92,8544,21
53826,T990503.92,8545,17
53827,T990503.92,8546,21
53828,T990503.92,8547,28
53829,T990503.92,8548,33
53830,T990503.92,8549,16
53831,T990503.92,8550,6
53832,T990503.92,8551,27
53833,T990503.92,8552,1
53834,T990503.92,8553,9
53835,T990503.95,8554,2
53836,T990503.95,8555,36
53837,T990503.95,8556,6
53838,T990503.95,8557,3
53839,T990503.95,8558,12
53840,T990503.95,8559,4
53841,T990503.95,8560,22
53842,T990503.95,8561,20
53843,T990503.95,8562,33
53844,T990503.95,8563,24
53845,T990503.95,8564,12
53846,T990503.95,8565,27
53847,T990503.95,8566,58
53848,T990503.95,8567,19
53849,T990503.95,8568,19
53850,T990503.95,8569,18
53851,T990503.95,8570,21
53852,T990503.95,8571,8
53853,T990503.95,8572,39
53854,T990503.95,8573,37
53855,T990503.95,8574,31
53856,T990503.95,8575,47
53857,T990503.95,8576,30
53858,T990503.95,8577,25
53859,T990503.95,8578,82
53860,T990503.95,8579,18
53861,T990503.95,8580,37
53862,T990503.95,8581,35
53863,T990503.95,8582,24
53864,T990503.95,8583,4
53865,T990503.95,8584,15
53866,T990503.95,8585,19
53867,T990503.95,8586,26
53868,T990503.95,8587,21
53869,T990503.95,8588,53
53870,T990503.95,8589,40
53871,T990503.95,8590,14
53872,T990503.95,8591,6
53873,T990503.95,8592,22
53874,T990503.95,8593,13
53875,T990503.95,8594,20
53876,T990503.95,8595,17
53877,T990503.95,8596,10
53878,T990503.95,8597,53
53879,T990503.95,8598,31
53880,T990503.95,8599,26
53881,T990503.95,8600,19
53882,T990503.95,8601,24
53883,T990503.95,8602,32
53884,T990503.95,8603,20
53885,T990503.95,8604,37
53886,T990503.95,8605,25
53887,T990503.95,8606,17
53888,T990503.95,8607,13
53889,T990503.95,8608,11
53890,T990503.95,8609,29
53891,T990503.95,8610,12
53892,T990503.95,8611,21
53893,T990503.95,8612,38
53894,T990503.95,8613,20
53895,T990503.95,8614,19
53896,T990503.95,8615,9
53897,T990503.95,8616,33
53898,T990503.95,8617,28
53899,T990503.95,8618,29
53900,T990503.95,8619,29
53901,T990503.95,8620,20
53902,T990503.95,8621,26
53903,T990503.95,8622,18
53904,T990503.95,8623,13
53905,T990503.95,8624,2
53906,T990503.95,8625,8
53907,T990503.95,8626,7
53908,T990503.95,8627,3
53909,T990503.95,8628,7
53910,T990503.95,8629,12
53911,T990503.95,8630,2
53912,T990503.95,8631,12
53913,T990503.95,8632,9
53914,T990503.95,8633,2
53915,T990503.95,8634,3
53916,T990503.95,8635,7
53917,T990503.95,8636,7
53918,T990503.95,8637,5
53919,T990503.95,8638,13
53920,T990503.95,8639,7
53921,T990503.95,8640,2
53922,T990503.95,8641,8
53923,T990503.96,8642,2
53924,T990503.96,8643,13
53925,T990503.96,8644,30
53926,T990503.96,8645,16
53927,T990503.96,8646,16
53928,T990503.96,8647,20
53929,T990503.96,8648,18
53930,T990503.96,8649,17
53931,T990503.96,8650,35
53932,T990503.96,8651,20
53933,T990503.96,8652,33
53934,T990503.96,8653,14
53935,T990503.96,8654,25
53936,T990503.96,8655,22
53937,T990503.96,8656,13
53938,T990503.96,8657,25
53939,T990503.96,8658,22
53940,T990503.96,8659,14
53941,T990503.96,8660,10
53942,T990503.96,8661,32
53943,T990503.97,8662,2
53944,T990503.97,8663,13
53945,T990503.97,8664,31
53946,T990503.97,8665,15
53947,T990503.97,8666,23
53948,T990503.97,8667,25
53949,T990503.97,8668,17
53950,T990503.97,8669,11
53951,T990503.97,8670,11
53952,T990503.97,8671,20
53953,T990503.97,8672,27
53954,T990503.97,8673,24
53955,T990503.98,8674,6
53956,T990503.98,8675,17
53957,T990503.98,8676,3
53958,T990503.98,8677,24
53959,T990503.98,8678,20
53960,T990503.98,8679,13
53961,T990503.98,8680,29
53962,T990503.98,8681,25
53963,T990503.98,8682,7
53964,T990503.98,8683,30
53965,T990503.98,8684,24
53966,T990503.98,8685,11
53967,T990503.98,8686,19
53968,T990503.98,8687,62
53969,T990503.98,8688,26
53970,T990503.98,8689,11
53971,T990503.98,8690,17
53972,T990503.98,8691,20
53973,T990503.98,8692,14
53974,T990503.98,8693,15
53975,T990503.98,8694,46
53976,T990503.98,8695,12
53977,T990503.98,8696,17
53978,T990503.98,8697,20
53979,T990503.98,8698,24
53980,T990503.98,8699,23
53981,T990503.98,8700,27
53982,T990503.98,8701,13
53983,T990503.98,8702,15
53984,T990503.98,8703,20
53985,T990503.98,8704,28
53986,T990503.98,8705,12
53987,T990503.98,8706,8
53988,T990503.98,8707,22
53989,T990503.98,8708,19
53990,T990503.98,8709,7
53991,T990503.98,8710,14
53992,T990503.98,8711,28
53993,T990503.98,8712,27
53994,T990503.98,8713,26
53995,T990503.98,8714,15
53996,T990503.98,8715,24
53997,T990503.98,8716,10
53998,T990503.98,8717,13
53999,T990503.98,8718,9
54000,T990503.98,8719,18
54001,T990503.98,8720,23
54002,T990503.98,8721,19
54003,T990503.98,8722,14
54004,T990503.98,8723,23
54005,T990503.98,8724,12
54006,T990503.98,8725,7
54007,T990503.98,8726,15
54008,T990503.98,8727,15
54009,T990503.99,8728,6
54010,T990503.99,8729,14
54011,T990503.99,8730,9
54012,T990503.99,8731,6
54013,T990503.99,8732,7
54014,T990503.99,8733,15
54015,T990503.99,8734,16
54016,T990503.99,8735,14
54017,T990503.99,8736,13
54018,T990503.99,8737,11
54019,T990503.99,8738,8
54020,T990503.99,8739,9
54021,T990503.99,8740,2
54022,T990503.99,8741,2
54023,T990503.99,8742,12
54024,T990503.99,8743,5
54025,T990503.99,8744,23
54026,T990503.99,8745,16
54027,T990503.99,8746,16
54028,T990503.99,8747,22
54029,T990503.99,8748,20
54030,T990503.99,8749,18
54031,T990503.99,8750,21
54032,T990503.99,8751,17
54033,T990503.99,8752,14
54034,T990503.99,8753,14
54035,T990503.99,8754,13
54036,T990503.99,8755,15
54037,T990503.99,8756,14
54038,T990503.99,8757,30
54039,T990503.99,8758,18
54040,T990503.99,8759,10
54041,T990503.99,8760,25
54042,T990503.99,8761,34
54043,T990503.99,8762,18
54044,T990503.99,8763,46
54045,T990503.99,8764,16
54046,T990503.99,8765,16
54047,T990503.99,8766,22
54048,T990503.99,8767,4
54049,T990503.99,8768,7
54050,T990503.99,8769,9
54051,T990503.99,8770,14
54052,T990503.99,8771,8
54053,T990503.99,8772,3
54054,T990503.99,8773,5
54055,T990503.99,8774,14
54056,T990504.1,10633,7
54057,T990504.1,10634,8
54058,T990504.1,10635,7
54059,T990504.1,10636,8
54060,T990504.1,10637,4
54061,T990504.1,10638,25
54062,T990504.1,10639,21
54063,T990504.1,10640,17
54064,T990504.1,10641,15
54065,T990504.1,10642,11
54066,T990504.1,10643,25
54067,T990504.1,10644,22
54068,T990504.1,10645,21
54069,T990504.1,10646,17
54070,T990504.1,10647,23
54071,T990504.1,10648,13
54072,T990504.1,10649,14
54073,T990504.1,10650,45
54074,T990504.1,10651,47
54075,T990504.1,10652,24
54076,T990504.1,10653,11
54077,T990504.1,10654,16
54078,T990504.1,10655,15
54079,T990504.1,10656,14
54080,T990504.1,10657,10
54081,T990504.100,11851,1
54082,T990504.100,11852,6
54083,T990504.100,11853,3
54084,T990504.100,11854,27
54085,T990504.100,11855,6
54086,T990504.100,11856,11
54087,T990504.100,11857,15
54088,T990504.100,11858,6
54089,T990504.100,11859,17
54090,T990504.100,11860,12
54091,T990504.100,11861,16
54092,T990504.100,11862,12
54093,T990504.100,11863,35
54094,T990504.100,11864,11
54095,T990504.100,11865,16
54096,T990504.100,11866,11
54097,T990504.100,11867,19
54098,T990504.100,11868,6
54099,T990504.100,11869,15
54100,T990504.100,11870,25
54101,T990504.100,11871,14
54102,T990504.100,11872,9
54103,T990504.100,11873,14
54104,T990504.100,11874,12
54105,T990504.100,11875,6
54106,T990504.100,11876,11
54107,T990504.100,11877,11
54108,T990504.100,11878,23
54109,T990504.100,11879,25
54110,T990504.100,11880,10
54111,T990504.100,11881,40
54112,T990504.101,11882,4
54113,T990504.101,11883,9
54114,T990504.101,11884,45
54115,T990504.101,11885,29
54116,T990504.101,11886,26
54117,T990504.101,11887,38
54118,T990504.101,11888,32
54119,T990504.101,11889,34
54120,T990504.101,11890,18
54121,T990504.101,11891,17
54122,T990504.101,11892,19
54123,T990504.101,11893,12
54124,T990504.101,11894,18
54125,T990504.101,11895,19
54126,T990504.101,11896,25
54127,T990504.101,11897,24
54128,T990504.101,11898,27
54129,T990504.101,11899,2
54130,T990504.102,11900,4
54131,T990504.102,11901,8
54132,T990504.102,11902,20
54133,T990504.102,11903,16
54134,T990504.102,11904,14
54135,T990504.102,11905,15
54136,T990504.102,11906,20
54137,T990504.102,11907,15
54138,T990504.102,11908,27
54139,T990504.102,11909,14
54140,T990504.102,11910,22
54141,T990504.102,11911,37
54142,T990504.102,11912,21
54143,T990504.102,11913,13
54144,T990504.102,11914,15
54145,T990504.102,11915,25
54146,T990504.102,11916,11
54147,T990504.102,11917,12
54148,T990504.102,11918,13
54149,T990504.102,11919,11
54150,T990504.102,11920,9
54151,T990504.102,11921,56
54152,T990504.102,11922,18
54153,T990504.102,11923,11
54154,T990504.102,11924,16
54155,T990504.102,11925,22
54156,T990504.102,11926,14
54157,T990504.102,11927,25
54158,T990504.102,11928,2
54159,T990504.103,11929,3
54160,T990504.103,11930,24
54161,T990504.103,11931,11
54162,T990504.103,11932,9
54163,T990504.103,11933,15
54164,T990504.103,11934,31
54165,T990504.103,11935,13
54166,T990504.103,11936,27
54167,T990504.103,11937,34
54168,T990504.103,11938,8
54169,T990504.103,11939,18
54170,T990504.103,11940,17
54171,T990504.103,11941,40
54172,T990504.103,11942,13
54173,T990504.103,11943,23
54174,T990504.103,11944,25
54175,T990504.103,11945,38
54176,T990504.103,11946,18
54177,T990504.103,11947,9
54178,T990504.103,11948,31
54179,T990504.103,11949,24
54180,T990504.103,11950,9
54181,T990504.103,11951,24
54182,T990504.103,11952,10
54183,T990504.103,11953,19
54184,T990504.103,11954,24
54185,T990504.103,11955,30
54186,T990504.103,11956,27
54187,T990504.103,11957,2
54188,T990504.103,11958,24
54189,T990504.103,11959,16
54190,T990504.105,11960,4
54191,T990504.105,11961,23
54192,T990504.105,11962,29
54193,T990504.105,11963,21
54194,T990504.105,11964,11
54195,T990504.105,11965,14
54196,T990504.105,11966,27
54197,T990504.105,11967,16
54198,T990504.105,11968,1
54199,T990504.106,11969,5
54200,T990504.106,11970,20
54201,T990504.106,11971,13
54202,T990504.106,11972,16
54203,T990504.106,11973,1
54204,T990504.107,11974,6
54205,T990504.107,11975,20
54206,T990504.107,11976,20
54207,T990504.107,11977,14
54208,T990504.107,11978,4
54209,T990504.107,11979,1
54210,T990504.109,11980,1
54211,T990504.109,11981,2
54212,T990504.109,11982,12
54213,T990504.109,11983,15
54214,T990504.109,11984,20
54215,T990504.109,11985,5
54216,T990504.109,11986,16
54217,T990504.109,11987,17
54218,T990504.110,11988,1
54219,T990504.110,11989,3
54220,T990504.110,11990,21
54221,T990504.110,11991,26
54222,T990504.110,11992,17
54223,T990504.111,11993,1
54224,T990504.111,11994,2
54225,T990504.111,11995,31
54226,T990504.111,11996,24
54227,T990504.111,11997,11
54228,T990504.111,11998,19
54229,T990504.111,11999,22
54230,T990504.111,12000,20
54231,T990504.112,12001,3
54232,T990504.112,12002,20
54233,T990504.112,12003,3
54234,T990504.112,12004,33
54235,T990504.112,12005,59
54236,T990504.112,12006,28
54237,T990504.112,12007,14
54238,T990504.112,12008,64
54239,T990504.112,12009,56
54240,T990504.112,12010,58
54241,T990504.112,12011,24
54242,T990504.112,12012,9
54243,T990504.112,12013,8
54244,T990504.112,12014,21
54245,T990504.112,12015,39
54246,T990504.112,12016,27
54247,T990504.112,12017,6
54248,T990504.112,12018,38
54249,T990504.112,12019,19
54250,T990504.112,12020,26
54251,T990504.112,12021,26
54252,T990504.112,12022,27
54253,T990504.112,12023,20
54254,T990504.112,12024,29
54255,T990504.112,12025,44
54256,T990504.112,12026,35
54257,T990504.112,12027,14
54258,T990504.112,12028,15
54259,T990504.112,12029,35
54260,T990504.112,12030,14
54261,T990504.112,12031,21
54262,T990504.113,12032,4
54263,T990504.113,12033,20
54264,T990504.113,12034,9
54265,T990504.113,12035,23
54266,T990504.113,12036,51
54267,T990504.113,12037,10
54268,T990504.113,12038,9
54269,T990504.113,12039,7
54270,T990504.113,12040,9
54271,T990504.113,12041,17
54272,T990504.113,12042,59
54273,T990504.113,12043,47
54274,T990504.113,12044,14
54275,T990504.113,12045,7
54276,T990504.113,12046,44
54277,T990504.113,12047,16
54278,T990504.113,12048,36
54279,T990504.113,12049,14
54280,T990504.113,12050,38
54281,T990504.113,12051,34
54282,T990504.113,12052,10
54283,T990504.113,12053,22
54284,T990504.113,12054,24
54285,T990504.113,12055,23
54286,T990504.113,12056,21
54287,T990504.113,12057,12
54288,T990504.113,12058,16
54289,T990504.113,12059,8
54290,T990504.113,12060,35
54291,T990504.113,12061,21
54292,T990504.113,12062,24
54293,T990504.113,12063,32
54294,T990504.113,12064,33
54295,T990504.113,12065,28
54296,T990504.113,12066,25
54297,T990504.113,12067,2
54298,T990504.116,12068,4
54299,T990504.116,12069,3
54300,T990504.116,12070,28
54301,T990504.116,12071,30
54302,T990504.116,12072,17
54303,T990504.116,12073,31
54304,T990504.116,12074,13
54305,T990504.116,12075,9
54306,T990504.116,12076,10
54307,T990504.116,12077,21
54308,T990504.116,12078,16
54309,T990504.116,12079,23
54310,T990504.116,12080,28
54311,T990504.116,12081,12
54312,T990504.116,12082,19
54313,T990504.116,12083,9
54314,T990504.116,12084,15
54315,T990504.116,12085,19
54316,T990504.116,12086,16
54317,T990504.116,12087,63
54318,T990504.116,12088,27
54319,T990504.116,12089,1
54320,T990504.117,12090,3
54321,T990504.117,12091,12
54322,T990504.117,12092,6
54323,T990504.117,12093,6
54324,T990504.117,12094,16
54325,T990504.117,12095,27
54326,T990504.117,12096,35
54327,T990504.117,12097,14
54328,T990504.117,12098,14
54329,T990504.117,12099,12
54330,T990504.117,12100,23
54331,T990504.117,12101,8
54332,T990504.117,12102,7
54333,T990504.117,12103,32
54334,T990504.117,12104,19
54335,T990504.117,12105,10
54336,T990504.117,12106,4
54337,T990504.117,12107,18
54338,T990504.117,12108,15
54339,T990504.117,12109,36
54340,T990504.117,12110,13
54341,T990504.117,12111,11
54342,T990504.117,12112,7
54343,T990504.117,12113,20
54344,T990504.117,12114,29
54345,T990504.117,12115,20
